"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";"DIRESA
GERESA
DIRIS";INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;"GRADO DE
DIFICULTAD";"CÓDIGO
RENIPRESS";"NOMBRE DE
ESTABLECIMIENTO";CATEGORÍA;PRESUPUESTO;ZAF;ZE
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006143;"PUESTO DE SALUD
NUEVA
ESPERANZA ALTA";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";2;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006145;"PUESTO DE SALUD
NUEVO
PROGRESO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00009565;"PUESTO DE SALUD
PARAISO ALTO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006154;"PUESTO DE SALUD
SANTA ROSA DE
BELEN";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006161;"PUESTO DE SALUD
TORRES DE
MELGAR";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";2;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006159;"PUESTO DE SALUD
VALLE ALTO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";2;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006156;"PUESTO DE SALUD
VALLE BAJO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;LIMA SUR;MINSA;LIMA;LIMA;"VILLA MARIA
DEL TRIUNFO";GD-2;00006158;"PUESTO DE SALUD
VILLA LIMATAMBO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;BREÑA;GD-1;00006184;"CENTRO DE
SALUD BREÑA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;LA VICTORIA;GD-1;00006173;"CENTRO DE
SALUD EL PINO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006171;"CENTRO DE
SALUD JUAN
PEREZ CARRANZA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005846;"CENTRO DE
SALUD CAJA DE
AGUA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005618;"CENTRO DE
SALUD
GANIMEDES";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005628;"CENTRO DE
SALUD JOSE
CARLOS
MARIATEGUI";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;SAN LUIS;GD-1;00006177;"CENTRO DE
SALUD SAN LUIS";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;SURQUILLO;GD-1;00006178;"CENTRO DE
SALUD MATERNO
INFANTIL
SURQUILLO";I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CHACLACAYO;GD-1;00005938;MIGUEL GRAU;I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CIENEGUILLA;GD-2;00005978;TAMBO VIEJO;I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";2;LIMA NORTE;MINSA;LIMA;LIMA;ANCON;GD-2;00005823;"CENTRO DE
SALUD VILLA
ESTELA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";2;LIMA NORTE;MINSA;LIMA;LIMA;CARABAYLLO;GD-2;00007138;"CENTRO DE
SALUD SAN
BENITO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";2;LIMA NORTE;MINSA;LIMA;LIMA;COMAS;GD-2;00005753;"CENTRO DE
SALUD AÑO
NUEVO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;COMAS;GD-2;00007684;"CENTRO DE
SALUD EL ALAMO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;COMAS;GD-2;00005757;"CENTRO DE
SALUD
SANGARARA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;COMAS;GD-2;00005755;"CENTRO
MATERNO
INFANTIL LAURA
RODRIGUEZ
DULANTO DUKSIL";I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;LOS OLIVOS;GD-1;00005807;"CENTRO DE
SALUD CARLOS
CUETO
FERNANDINI";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";2;LIMA NORTE;MINSA;LIMA;LIMA;PUENTE PIEDRA;GD-2;00005816;"CENTRO
MATERNO
INFANTIL DR.
ENRIQUE MARTIN
ALTUNA";I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;PUENTE PIEDRA;GD-2;00005820;"CENTRO DE
SALUD LA
ENSENADA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;RIMAC;GD-1;00005638;"CENTRO DE
SALUD LEONCIO
PRADO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;RIMAC;GD-1;00005640;"CENTRO DE
SALUD CIUDAD Y
CAMPO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";2;LIMA NORTE;MINSA;LIMA;LIMA;"SAN MARTIN DE
PORRES";GD-1;00005747;"CENTRO DE
SALUD
VALDIVIEZO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;"INGENIERIA
SANITARIA";"SEDE
CENTRAL";1;LIMA NORTE;MINSA;LIMA;LIMA;"SAN MARTIN DE
PORRES";GD-1;00005742;"CENTRO
MATERNO
INFANTIL MEXICO";I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";3;LIMA CENTRO;MINSA;LIMA;LIMA;BREÑA;GD-1;00006184;"CENTRO DE
SALUD BREÑA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;BREÑA;GD-1;00006185;"CENTRO DE
SALUD CHACRA
COLORADA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;JESUS MARIA;GD-1;00006201;"CENTRO DE
SALUD JESUS
MARIA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LA VICTORIA;GD-1;00006170;"CENTRO DE
SALUD MAX ARIAS
SCHREIBER";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LA VICTORIA;GD-1;00006176;"CENTRO DE
SALUD SAN
COSME";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LA VICTORIA;GD-1;00006173;"CENTRO DE
SALUD EL PINO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006171;"CENTRO DE
SALUD JUAN
PEREZ CARRANZA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006192;"CENTRO DE
SALUD MIRONES";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006187;"CENTRO DE
SALUD MIRONES
BAJO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006191;"CENTRO DE
SALUD SAN
SEBASTIAN";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006193;"CENTRO DE
SALUD UNIDAD
VECINAL Nº 3";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006194;"CENTRO DE
SALUD VILLA
MARIA PERPETUO
SOCORRO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006203;"CENTRO
ESPECIALIZADO
DE REFERENCIA
DE ITSS Y VIH/SIDA
RAUL PATRUCCO
PUIG";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006186;"CENTRO DE
SALUD CONDE DE
LA VEGA BAJA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006172;"PUESTO DE SALUD
JARDIN ROSA DE
SANTA MARIA";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006189;"PUESTO DE SALUD
PALERMO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;LIMA;GD-1;00006190;"PUESTO DE SALUD
SANTA ROSA";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"MAGDALENA
DEL MAR";GD-1;00006196;"CENTRO DE
SALUD MATERNO
INFANTIL
MAGDALENA";I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;MIRAFLORES;GD-1;00006200;"CENTRO DE
SALUD SANTA
CRUZ DE
MIRAFLORES";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;SAN BORJA;GD-1;00006183;"CENTRO DE
SALUD TODOS
LOS SANTOS SAN
BORJA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;SAN ISIDRO;GD-1;00006197;"CENTRO DE
SALUD SAN ISIDRO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005616;"CENTRO DE
SALUD 10 DE
OCTUBRE";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005619;"PUESTO DE SALUD
AYACUCHO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005844;"PUESTO DE SALUD
AZCARRUNZ ALTO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005846;"CENTRO DE
SALUD CAJA DE
AGUA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-3;00005614;"CENTRO DE
SALUD BAYOVAR";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005627;"CENTRO DE
SALUD CRUZ DE
MOTUPE";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005618;"CENTRO DE
SALUD
GANIMEDES";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005622;"CENTRO DE
SALUD HUASCAR
XV";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005628;"CENTRO DE
SALUD JOSE
CARLOS
MARIATEGUI";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005835;"CENTRO DE
SALUD LA
HUAYRONA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005834;"CENTRO DE
SALUD LA
LIBERTAD";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005847;"CENTRO DE
SALUD
MANGOMARCA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005620;"CENTRO DE
SALUD MEDALLA
MILAGROSA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00027728;"CENTRO DE
SALUD MENTAL
COMUNITARIO
NUEVO PERU";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005836;"CENTRO DE
SALUD SANTA FE
DE TOTORITA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005625;"CENTRO DE
SALUD SANTA
MARIA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005615;"CENTRO DE
SALUD SU
SANTIDAD JUAN
PABLO II";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005849;"CENTRO DE
SALUD ZARATE";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-3;00007046;"PUESTO DE SALUD
CESAR VALLEJO";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005841;"CENTRO DE
SALUD
CHACARILLA DE
OTERO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005845;"CENTRO DE
SALUD DANIEL
ALCIDES CARRION";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-3;00005621;"CENTRO DE
SALUD HUASCAR II";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-3;00005630;"PUESTO DE SALUD
JOSE CARLOS
MARIATEGUI V
ETAPA";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005623;"PUESTO DE SALUD
PROYECTOS
ESPECIALES";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00006999;"PUESTO DE SALUD
SAGRADA FAMILIA";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005838;"CENTRO DE
SALUD SAN
FERNANDO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005837;"CENTRO DE
SALUD SAN
HILARION";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00005840;"CENTRO DE
SALUD SANTA
ROSA DE LIMA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;SAN LUIS;GD-1;00006177;"CENTRO DE
SALUD SAN LUIS";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;SAN MIGUEL;GD-1;00006198;"CENTRO DE
SALUD SAN
MIGUEL";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA CENTRO;MINSA;LIMA;LIMA;SAN MIGUEL;GD-1;00006199;"CENTRO DE
SALUD HUACA
PANDO";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";3;LIMA CENTRO;MINSA;LIMA;LIMA;SURQUILLO;GD-1;00006178;"CENTRO DE
SALUD MATERNO
INFANTIL
SURQUILLO";I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;SURQUILLO;GD-1;00006179;"CENTRO DE
SALUD SAN
ATANACIO DE
PEDREGAL";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";2;LIMA CENTRO;MINSA;LIMA;LIMA;SURQUILLO;GD-1;00006180;"CENTRO DE
SALUD VILLA
VICTORIA
PORVENIR";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005933;ALFA Y OMEGA;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005931;AMAUTA;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005930;ATE;I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005964;EL BOSQUE;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005926;EL EXITO;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005851;FORTALEZA;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005962;"GUSTAVO
LANATTA";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005884;"HORACIO
ZEVALLOS";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00007149;LA FRATERNIDAD;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005928;MANYLSA;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005929;"MICAELA
BASTIDAS";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00028434;SALAMANCA;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005932;SAN ANTONIO;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005966;SAN FERNANDO;I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005927;SANTA CLARA;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00005885;"SEÑOR DE LOS
MILAGROS";I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;00006849;TUPAC AMARU;I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CHACLACAYO;GD-1;00005938;MIGUEL GRAU;I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CHACLACAYO;GD-1;00005936;MORON;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CHACLACAYO;GD-1;00005939;PERLA DEL SOL;I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CHACLACAYO;GD-1;00005937;PROGRESO;I-3;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CHACLACAYO;GD-1;00005941;VILLA RICA;I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CIENEGUILLA;GD-2;00005980;COLCA;I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CIENEGUILLA;GD-2;00005979;"HUAYCAN DE
CIENEGUILLA";I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CIENEGUILLA;GD-2;00029117;NUEVA GALES;I-2;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;CIENEGUILLA;GD-2;00005978;TAMBO VIEJO;I-4;"SIN
PRESUPUESTO";NO;NO
MINSA;MEDICINA;"SEDE
CENTRAL";1;LIMA ESTE;MINSA;LIMA;LIMA;EL AGUSTINO;GD-2;00005920;BETHANIA;I-3;"SIN
PRESUPUESTO";NO;NO
